Language,SourceWord,TargetWord,SourceWordSyl,TargetWordSyl,TargetOrthography,Translation,Reference,Notes
Principense,ˈlɐ̃sɐ,lɐ̃ˈsaɾ,ˈlɐ̃.sɐ,lɐ̃.ˈsaɾ,lança,lance,Bandeira2017[366-412],
Principense,maˈtɛlu,maɾˈtelu,ma.ˈtɛ.lu,maɾ.ˈte.lu,martelo,hammer,Bandeira2017[366-412],
Principense,maˈtɛlu,maɾˈtelu,ma.ˈtɛ.lu,maɾ.ˈte.lu,martelo,hammer,Bandeira2017[366-412],
Principense,maˈtɛlu,maɾˈtelu,ma.ˈtɛ.lu,maɾ.ˈte.lu,martelo,hammer,Bandeira2017[366-412],
Principense,maˈsadu,mɐˈʃadu,ma.ˈsa.du,mɐ.ˈʃa.du,machado,ax,Bandeira2017[366-412],
Principense,maˈsadu,mɐˈʃadu,ma.ˈsa.du,mɐ.ˈʃa.du,machado,ax,Bandeira2017[366-412],
Principense,maˈsadu,mɐˈʃadu,ma.ˈsa.du,mɐ.ˈʃa.du,machado,ax,Bandeira2017[366-412],
Principense,ˈmwɛdɐ,muˈedɐ,ˈmwɛ.dɐ,mu.ˈe.dɐ,moeda,coin,Bandeira2017[366-412],
Principense,ˈmwɛdɐ,muˈedɐ,ˈmwɛ.dɐ,mu.ˈe.dɐ,moeda,coin,Bandeira2017[366-412],
Principense,ˈmwɛdɐ,muˈedɐ,ˈmwɛ.dɐ,mu.ˈe.dɐ,moeda,coin,Bandeira2017[366-412],
Principense,paˈnɛlɐ,pɐˈnelɐ,pa.ˈnɛ.lɐ,pɐ.ˈne.lɐ,panela,pot,Bandeira2017[366-412],
Principense,paˈnɛlɐ,pɐˈnelɐ,pa.ˈnɛ.lɐ,pɐ.ˈne.lɐ,panela,pot,Bandeira2017[366-412],
Principense,paˈnɛlɐ,pɐˈnelɐ,pa.ˈnɛ.lɐ,pɐ.ˈne.lɐ,panela,pot,Bandeira2017[366-412],
Principense,ˈpẽte,ˈpẽtɨ,ˈpẽ.te,ˈpẽ.tɨ,pente,comb,Bandeira2017[366-412],
Principense,ˈpẽte,ˈpẽtɨ,ˈpẽ.te,ˈpẽ.tɨ,pente,comb,Bandeira2017[366-412],
Principense,piˈnɛʀɐ,pɨˈnɐjɾɐ,pi.ˈnɛ.ʀɐ,pɨ.ˈnɐj.ɾɐ,peneira,sieve,Bandeira2017[366-412],
Principense,piˈnɛʀɐ,pɨˈnɐjɾɐ,pi.ˈnɛ.ʀɐ,pɨ.ˈnɐj.ɾɐ,peneira,sieve,Bandeira2017[366-412],
Principense,piˈnɛʀɐ,pɨˈnɐjɾɐ,pi.ˈnɛ.ʀɐ,pɨ.ˈnɐj.ɾɐ,peneira,sieve,Bandeira2017[366-412],
Principense,ˈpa:tu,ˈpɾatu,ˈpa:.tu,ˈpɾa.tu,prato,plate,Bandeira2017[366-412],
Principense,ˈpa:tu,ˈpɾatu,ˈpa:.tu,ˈpɾa.tu,prato,plate,Bandeira2017[366-412],
Principense,ˈpɛ:gu,ˈpɾegu,ˈpɛ:.gu,ˈpɾe.gu,prego,nail,Bandeira2017[366-412],
Principense,ˈpɛ:gu,ˈpɾegu,ˈpɛ:.gu,ˈpɾe.gu,prego,nail,Bandeira2017[366-412],
Principense,ˈrɔdɐ,ˈʀodɐ,ˈrɔ.dɐ,ˈʀo.dɐ,roda,wheel,Bandeira2017[366-412],
Principense,ˈrɔdɐ,ˈʀodɐ,ˈrɔ.dɐ,ˈʀo.dɐ,roda,wheel,Bandeira2017[366-412],
Principense,rɔˈdɔmɐ,ʀɨˈdomɐ,rɔ.ˈdɔ.mɐ,ʀɨ.ˈdo.mɐ,redoma,bottle,Bandeira2017[366-412],
Principense,rɔˈdɔmɐ,ʀɨˈdomɐ,rɔ.ˈdɔ.mɐ,ʀɨ.ˈdo.mɐ,redoma,bottle,Bandeira2017[366-412],
Principense,rɔˈdɔmɐ,ʀɨˈdomɐ,rɔ.ˈdɔ.mɐ,ʀɨ.ˈdo.mɐ,redoma,bottle,Bandeira2017[366-412],
Principense,ˈsadɐ,ẽˈʃadɐ,ˈsa.dɐ,ẽ.ˈʃa.dɐ,enxada,hoe,Bandeira2017[366-412],
Principense,ˈsadɐ,ẽˈʃadɐ,ˈsa.dɐ,ẽ.ˈʃa.dɐ,enxada,hoe,Bandeira2017[366-412],
Principense,ˈsadɐ,ẽˈʃadɐ,ˈsa.dɐ,ẽ.ˈʃa.dɐ,enxada,hoe,Bandeira2017[366-412],
Principense,ˈʃinu,ˈsinu,ˈʃi.nu,ˈsi.nu,sino,bell,Bandeira2017[366-412],
Principense,ˈʃinu,ˈsinu,ˈʃi.nu,ˈsi.nu,sino,bell,Bandeira2017[366-412],
Principense,ˈsot̠ʃi,ɐˈsojtɨ,ˈso.t̠ʃi,ɐ.ˈsoj.tɨ,açoite,scourge,Bandeira2017[366-412],
Principense,ˈsot̠ʃi,ɐˈsojtɨ,ˈso.t̠ʃi,ɐ.ˈsoj.tɨ,açoite,scourge,Bandeira2017[366-412],
Principense,ˈsot̠ʃi,ɐˈsojtɨ,ˈso.t̠ʃi,ɐ.ˈsoj.tɨ,açoite,scourge,Bandeira2017[366-412],
Principense,suˈpe,ʃˈpɐʎu,su.ˈpe,ʃ.ˈpɐ.ʎu,espelho,mirror,Bandeira2017[366-412],
Principense,suˈpe,ʃˈpɐʎu,su.ˈpe,ʃ.ˈpɐ.ʎu,espelho,mirror,Bandeira2017[366-412],
Principense,suˈpe,ʃˈpɐʎu,su.ˈpe,ʃ.ˈpɐ.ʎu,espelho,mirror,Bandeira2017[366-412],
Principense,ˈtɐ̃pɐ,ˈtɐ̃pɐ,ˈtɐ̃.pɐ,ˈtɐ̃.pɐ,tampa,cover,Bandeira2017[366-412],
Principense,ˈtɐ̃pɐ,ˈtɐ̃pɐ,ˈtɐ̃.pɐ,ˈtɐ̃.pɐ,tampa,cover,Bandeira2017[366-412],
Principense,uˈtasu,ˈtaʃu,u.ˈta.su,ˈta.ʃu,tacho,pan,Bandeira2017[366-412],
Principense,uˈtasu,ˈtaʃu,u.ˈta.su,ˈta.ʃu,tacho,pan,Bandeira2017[366-412],
Principense,uˈtasu,ˈtaʃu,u.ˈta.su,ˈta.ʃu,tacho,pan,Bandeira2017[366-412],
Principense,ˈvɛlɐ,ˈvɛlɐ,ˈvɛ.lɐ,ˈvɛ.lɐ,vela,candle,Bandeira2017[366-412],
Principense,ˈvɛlɐ,ˈvɛlɐ,ˈvɛ.lɐ,ˈvɛ.lɐ,vela,candle,Bandeira2017[366-412],
Principense,ĩˈzɔlu,ɐ̃ˈzɔɫ,ĩ.ˈzɔ.lu,ɐ̃.ˈzɔɫ,anzol,hook,Bandeira2017[366-412],
Principense,ĩˈzɔlu,ɐ̃ˈzɔɫ,ĩ.ˈzɔ.lu,ɐ̃.ˈzɔɫ,anzol,hook,Bandeira2017[366-412],
Principense,ĩˈzɔlu,ɐ̃ˈzɔɫ,ĩ.ˈzɔ.lu,ɐ̃.ˈzɔɫ,anzol,hook,Bandeira2017[366-412],
Principense,biˈʃidu,vɨʃˈtidu,bi.ˈʃi.du,vɨʃ.ˈti.du,vestido,dress,Bandeira2017[366-412],
Principense,biˈʃidu,vɨʃˈtidu,bi.ˈʃi.du,vɨʃ.ˈti.du,vestido,dress,Bandeira2017[366-412],
Principense,biˈʃidu,vɨʃˈtidu,bi.ˈʃi.du,vɨʃ.ˈti.du,vestido,dress,Bandeira2017[366-412],
Principense,ˈbɔtɐ,ˈbotɐ,ˈbɔ.tɐ,ˈbo.tɐ,bota,boot,Bandeira2017[366-412],
Principense,ˈbɔtɐ,ˈbotɐ,ˈbɔ.tɐ,ˈbo.tɐ,bota,boot,Bandeira2017[366-412],
Principense,kaˈmizɐ,kɐˈmizɐ,ka.ˈmi.zɐ,kɐ.ˈmi.zɐ,camisa,shirt,Bandeira2017[366-412],
Principense,kaˈmizɐ,kɐˈmizɐ,ka.ˈmi.zɐ,kɐ.ˈmi.zɐ,camisa,shirt,Bandeira2017[366-412],
Principense,kaˈmizɐ,kɐˈmizɐ,ka.ˈmi.zɐ,kɐ.ˈmi.zɐ,camisa,shirt,Bandeira2017[366-412],
Principense,kaliˈsɐ̃,kalˈsɐ̃w̃,ka.li.ˈsɐ̃,kal.ˈsɐ̃w̃,calção,short trousers,Bandeira2017[366-412],
Principense,kaliˈsɐ̃,kalˈsɐ̃w̃,ka.li.ˈsɐ̃,kal.ˈsɐ̃w̃,calção,short trousers,Bandeira2017[366-412],
Principense,kaliˈsɐ̃,kalˈsɐ̃w̃,ka.li.ˈsɐ̃,kal.ˈsɐ̃w̃,calção,short trousers,Bandeira2017[366-412],
Principense,ˈmɛjɐ,ˈmɐjɐ,ˈmɛ.jɐ,ˈmɐj.ɐ,meia,sock,Bandeira2017[366-412],
Principense,ˈmɛjɐ,ˈmɐjɐ,ˈmɛ.jɐ,ˈmɐj.ɐ,meia,sock,Bandeira2017[366-412],
Principense,ˈsɛjɐ,ˈsajɐ,ˈsɛ.jɐ,ˈsa.jɐ,saia,skirt,Bandeira2017[366-412],
Principense,ˈsɛjɐ,ˈsajɐ,ˈsɛ.jɐ,ˈsa.jɐ,saia,skirt,Bandeira2017[366-412],
Principense,saˈpɛ,t̠ʃɐˈpɛw,sa.ˈpɛ,t̠ʃɐ.ˈpɛw,chapéu,hat,Bandeira2017[366-412],
Principense,saˈpɛ,t̠ʃɐˈpɛw,sa.ˈpɛ,t̠ʃɐ.ˈpɛw,chapéu,hat,Bandeira2017[366-412],
Principense,ˈsɛdɐ,ˈsedɐ,ˈsɛ.dɐ,ˈse.dɐ,seda,silk,Bandeira2017[366-412],
Principense,ˈsɛdɐ,ˈsedɐ,ˈsɛ.dɐ,ˈse.dɐ,seda,silk,Bandeira2017[366-412],
Principense,t̠ʃiˈʃidu,tɨˈsidu,t̠ʃi.ˈʃi.du,tɨ.ˈsi.du,tecido,fabric,Bandeira2017[366-412],
Principense,t̠ʃiˈʃidu,tɨˈsidu,t̠ʃi.ˈʃi.du,tɨ.ˈsi.du,tecido,fabric,Bandeira2017[366-412],
Principense,t̠ʃiˈʃidu,tɨˈsidu,t̠ʃi.ˈʃi.du,tɨ.ˈsi.du,tecido,fabric,Bandeira2017[366-412],
Principense,ˈafikɐ,ˈafɾikɐ,ˈa.fi.kɐ,ˈa.fɾi.kɐ,África,africa,Bandeira2017[366-412],
Principense,ˈafikɐ,ˈafɾikɐ,ˈa.fi.kɐ,ˈa.fɾi.kɐ,África,africa,Bandeira2017[366-412],
Principense,ˈafikɐ,ˈafɾikɐ,ˈa.fi.kɐ,ˈa.fɾi.kɐ,África,africa,Bandeira2017[366-412],
Principense,gaˈbɐ̃,gɐˈbɐ̃w̃,ga.ˈbɐ̃,gɐ.ˈbɐ̃w̃,Gabão,gabon,Bandeira2017[366-412],
Principense,gaˈbɐ̃,gɐˈbɐ̃w̃,ga.ˈbɐ̃,gɐ.ˈbɐ̃w̃,Gabão,gabon,Bandeira2017[366-412],
Principense,ˈiɛ,ˈiʎɐ du ˈpɾĩsɨpɨ,ˈiɛ,ˈi.ʎɐ du ˈpɾĩ.sɨ.pɨ,Ilha do Príncipe,príncipe,Bandeira2017[366-412],Not of portuguese origin
Principense,ˈpĩʃipi,ˈpɾĩsɨpɨ,ˈpĩ.ʃi.pi,ˈpɾĩ.sɨ.pɨ,Príncipe,prince,Bandeira2017[366-412],
Principense,ˈpĩʃipi,ˈpɾĩsɨpɨ,ˈpĩ.ʃi.pi,ˈpɾĩ.sɨ.pɨ,Príncipe,prince,Bandeira2017[366-412],
Principense,ˈpĩʃipi,ˈpɾĩsɨpɨ,ˈpĩ.ʃi.pi,ˈpɾĩ.sɨ.pɨ,Príncipe,prince,Bandeira2017[366-412],
Principense,putuˈga,puɾtuˈgaɫ,pu.tu.ˈga,puɾ.tu.ˈgaɫ,Portugal,portugal,Bandeira2017[366-412],
Principense,putuˈga,puɾtuˈgaɫ,pu.tu.ˈga,puɾ.tu.ˈgaɫ,Portugal,portugal,Bandeira2017[366-412],
Principense,putuˈga,puɾtuˈgaɫ,pu.tu.ˈga,puɾ.tu.ˈgaɫ,Portugal,portugal,Bandeira2017[366-412],
Principense,sɐ̃tɔˈmɛ,sɐ̃w̃tuˈmɛ,sɐ̃.tɔ.ˈmɛ,sɐ̃w̃.tu.ˈmɛ,São Tomé,santome,Bandeira2017[366-412],
Principense,sɐ̃tɔˈmɛ,sɐ̃w̃tuˈmɛ,sɐ̃.tɔ.ˈmɛ,sɐ̃w̃.tu.ˈmɛ,São Tomé,santome,Bandeira2017[366-412],
Principense,sɐ̃tɔˈmɛ,sɐ̃w̃tuˈmɛ,sɐ̃.tɔ.ˈmɛ,sɐ̃w̃.tu.ˈmɛ,São Tomé,santome,Bandeira2017[366-412],
Principense,desupaˈga,ˈdewz u ˈpagɨ,de.su.pa.ˈga,ˈdewz u ˈpa.gɨ,obrigado,thanks,Bandeira2017[366-412],
Principense,desupaˈga,ˈdewz u ˈpagɨ,de.su.pa.ˈga,ˈdewz u ˈpa.gɨ,obrigado,thanks,Bandeira2017[366-412],
Principense,desupaˈga,ˈdewz u ˈpagɨ,de.su.pa.ˈga,ˈdewz u ˈpa.gɨ,obrigado,thanks,Bandeira2017[366-412],
Principense,desupaˈga,ˈdewz u ˈpagɨ,de.su.pa.ˈga,ˈdewz u ˈpa.gɨ,obrigado,thanks,Bandeira2017[366-412],
Principense,ˈdjo,diˈɲɐjɾu,ˈdjo,di.ˈɲɐj.ɾu,dinheiro,money,Bandeira2017[366-412],
Principense,ˈdjo,diˈɲɐjɾu,ˈdjo,di.ˈɲɐj.ɾu,dinheiro,money,Bandeira2017[366-412],
Principense,ˈdjo,diˈɲɐjɾu,ˈdjo,di.ˈɲɐj.ɾu,dinheiro,money,Bandeira2017[366-412],
Principense,faˈvo,fɐˈvoɾ,fa.ˈvo,fɐ.ˈvoɾ,favor,favor,Bandeira2017[366-412],
Principense,faˈvo,fɐˈvoɾ,fa.ˈvo,fɐ.ˈvoɾ,favor,favor,Bandeira2017[366-412],
Principense,fuˈtunɐ,fuɾˈtunɐ,fu.ˈtu.nɐ,fuɾ.ˈtu.nɐ,fortuna,luck,Bandeira2017[366-412],
Principense,fuˈtunɐ,fuɾˈtunɐ,fu.ˈtu.nɐ,fuɾ.ˈtu.nɐ,fortuna,luck,Bandeira2017[366-412],
Principense,fuˈtunɐ,fuɾˈtunɐ,fu.ˈtu.nɐ,fuɾ.ˈtu.nɐ,fortuna,luck,Bandeira2017[366-412],
Principense,kuˈmĩ,kɐˈmiɲu,ku.ˈmĩ,kɐ.ˈmi.ɲu,caminho,path,Bandeira2017[366-412],
Principense,kuˈmĩ,kɐˈmiɲu,ku.ˈmĩ,kɐ.ˈmi.ɲu,caminho,path,Bandeira2017[366-412],
Principense,kuˈmĩ,kɐˈmiɲu,ku.ˈmĩ,kɐ.ˈmi.ɲu,caminho,path,Bandeira2017[366-412],
Principense,ˈkatɐ,ˈkaɾtɐ,ˈka.tɐ,ˈkaɾ.tɐ,carta,letter,Bandeira2017[366-412],
Principense,ˈkatɐ,ˈkaɾtɐ,ˈka.tɐ,ˈkaɾ.tɐ,carta,letter,Bandeira2017[366-412],
Principense,kazaˈmẽtu,kɐzɐˈmẽtu,ka.za.ˈmẽ.tu,kɐ.zɐ.ˈmẽ.tu,casamento,marriage,Bandeira2017[366-412],
Principense,kazaˈmẽtu,kɐzɐˈmẽtu,ka.za.ˈmẽ.tu,kɐ.zɐ.ˈmẽ.tu,casamento,marriage,Bandeira2017[366-412],
Principense,kazaˈmẽtu,kɐzɐˈmẽtu,ka.za.ˈmẽ.tu,kɐ.zɐ.ˈmẽ.tu,casamento,marriage,Bandeira2017[366-412],
Principense,kazaˈmẽtu,kɐzɐˈmẽtu,ka.za.ˈmẽ.tu,kɐ.zɐ.ˈmẽ.tu,casamento,marriage,Bandeira2017[366-412],
Principense,ɔkɛˈrɛ,buˈɾaku,ɔ.kɛ.ˈrɛ,bu.ˈɾa.ku,buraco,hole,Bandeira2017[366-412],Not of portuguese origin
Principense,liˈsɐ̃,liˈsɐ̃w̃,li.ˈsɐ̃,li.ˈsɐ̃w̃,lição,lesson,Bandeira2017[366-412],
Principense,liˈsɐ̃,liˈsɐ̃w̃,li.ˈsɐ̃,li.ˈsɐ̃w̃,lição,lesson,Bandeira2017[366-412],
Principense,ˈlivu,ˈlivɾu,ˈli.vu,ˈli.vɾu,livro,book,Bandeira2017[366-412],
Principense,ˈlivu,ˈlivɾu,ˈli.vu,ˈli.vɾu,livro,book,Bandeira2017[366-412],
Principense,ˈmɔt̠ʃi,ˈmoɾtɨ,ˈmɔ.t̠ʃi,ˈmoɾ.tɨ,morte,death,Bandeira2017[366-412],
Principense,ˈmɔt̠ʃi,ˈmoɾtɨ,ˈmɔ.t̠ʃi,ˈmoɾ.tɨ,morte,death,Bandeira2017[366-412],
Principense,paˈlavɐ,pɐˈlavɾɐ,pa.ˈla.vɐ,pɐ.ˈla.vɾɐ,palavra,word,Bandeira2017[366-412],
Principense,paˈlavɐ,pɐˈlavɾɐ,pa.ˈla.vɐ,pɐ.ˈla.vɾɐ,palavra,word,Bandeira2017[366-412],
Principense,paˈlavɐ,pɐˈlavɾɐ,pa.ˈla.vɐ,pɐ.ˈla.vɾɐ,palavra,word,Bandeira2017[366-412],
Principense,pɐ̃ˈkadɐ,pɐ̃ˈkadɐ,pɐ̃.ˈka.dɐ,pɐ̃.ˈka.dɐ,pancada,blow,Bandeira2017[366-412],
Principense,pɐ̃ˈkadɐ,pɐ̃ˈkadɐ,pɐ̃.ˈka.dɐ,pɐ̃.ˈka.dɐ,pancada,blow,Bandeira2017[366-412],
Principense,pɐ̃ˈkadɐ,pɐ̃ˈkadɐ,pɐ̃.ˈka.dɐ,pɐ̃.ˈka.dɐ,pancada,blow,Bandeira2017[366-412],
Principense,pɛˈpɛlu,pɐˈpɛɫ,pɛ.ˈpɛ.lu,pɐ.ˈpɛɫ,papel,paper,Bandeira2017[366-412],
Principense,pɛˈpɛlu,pɐˈpɛɫ,pɛ.ˈpɛ.lu,pɐ.ˈpɛɫ,papel,paper,Bandeira2017[366-412],
Principense,pɛˈpɛlu,pɐˈpɛɫ,pɛ.ˈpɛ.lu,pɐ.ˈpɛɫ,papel,paper,Bandeira2017[366-412],
Principense,ˈpɔtɔ,ˈpoɾtɐ,ˈpɔ.tɔ,ˈpoɾ.tɐ,porta,door,Bandeira2017[366-412],
Principense,ˈpɔtɔ,ˈpoɾtɐ,ˈpɔ.tɔ,ˈpoɾ.tɐ,porta,door,Bandeira2017[366-412],
Principense,ˈrɛʃtu,ˈʀɛʃtu,ˈrɛʃ.tu,ˈrɛʃ.tu,resto,leftovers,Bandeira2017[366-412],
Principense,ˈrɛʃtu,ˈʀɛʃtu,ˈrɛʃ.tu,ˈrɛʃ.tu,resto,leftovers,Bandeira2017[366-412],
Principense,saˈbɐ̃,sɐˈbɐ̃w̃,sa.ˈbɐ̃,sɐ.ˈbɐ̃w̃,sabão,soap,Bandeira2017[366-412],
Principense,saˈbɐ̃,sɐˈbɐ̃w̃,sa.ˈbɐ̃,sɐ.ˈbɐ̃w̃,sabão,soap,Bandeira2017[366-412],
Principense,ˈsɛrɐ,ˈsɛʀɐ,ˈsɛ.rɐ,ˈsɛ.ʀɐ,serra,saw,Bandeira2017[366-412],
Principense,ˈsɛrɐ,ˈsɛʀɐ,ˈsɛ.rɐ,ˈsɛ.ʀɐ,serra,saw,Bandeira2017[366-412],
Principense,ˈt̠ʃĩtɐ,ˈtĩtɐ,ˈt̠ʃĩ.tɐ,ˈtĩ.tɐ,tinta,ink,Bandeira2017[366-412],
Principense,ˈt̠ʃĩtɐ,ˈtĩtɐ,ˈt̠ʃĩ.tɐ,ˈtĩ.tɐ,tinta,ink,Bandeira2017[366-412],
Principense,tɔˈmɛ̃tu,tuɾˈmẽtu,tɔ.ˈmɛ̃.tu,tuɾ.ˈmẽ.tu,tormento,"noise, confusion",Bandeira2017[366-412],
Principense,tɔˈmɛ̃tu,tuɾˈmẽtu,tɔ.ˈmɛ̃.tu,tuɾ.ˈmẽ.tu,tormento,"noise, confusion",Bandeira2017[366-412],
Principense,tɔˈmɛ̃tu,tuɾˈmẽtu,tɔ.ˈmɛ̃.tu,tuɾ.ˈmẽ.tu,tormento,"noise, confusion",Bandeira2017[366-412],
Principense,uˈtu,ˈmofu,u.ˈtu,ˈmo.fu,mofo,mold,Bandeira2017[366-412],Not of portuguese origin
Principense,vɛˈdadi,vɨɾˈdadɨ,vɛ.ˈda.di,vɨɾ.ˈda.dɨ,verdade,truth,Bandeira2017[366-412],
Principense,vɛˈdadi,vɨɾˈdadɨ,vɛ.ˈda.di,vɨɾ.ˈda.dɨ,verdade,truth,Bandeira2017[366-412],
Principense,vɛˈdadi,vɨɾˈdadɨ,vɛ.ˈda.di,vɨɾ.ˈda.dɨ,verdade,truth,Bandeira2017[366-412],
Sri Lanka Portuguese,tudu,ˈtudu,tu.du,ˈtu.du,tudo,all,Clements2012[37-41],
Sri Lanka Portuguese,tudu,ˈtudu,tu.du,ˈtu.du,tudo,all,Clements2012[37-41],
Sri Lanka Portuguese,kum,i,kum,i,e,and,Clements2012[37-41],
Sri Lanka Portuguese,anima:l,ɐniˈmaɫ,a.ni.ma:l,ɐ.ni.ˈmaɫ,animal,animal,Clements2012[37-41],
Sri Lanka Portuguese,anima:l,ɐniˈmaɫ,a.ni.ma:l,ɐ.ni.ˈmaɫ,animal,animal,Clements2012[37-41],
Sri Lanka Portuguese,anima:l,ɐniˈmaɫ,a.ni.ma:l,ɐ.ni.ˈmaɫ,animal,animal,Clements2012[37-41],
Sri Lanka Portuguese,si:nza,ˈsĩzɐ,si:n.za,ˈsĩ.zɐ,cinza,ashes,Clements2012[37-41],
Sri Lanka Portuguese,si:nza,ˈsĩzɐ,si:n.za,ˈsĩ.zɐ,cinza,ashes,Clements2012[37-41],
Sri Lanka Portuguese,ntu,ˈdẽtɾu,ntu,ˈdẽ.tɾu,dentro,at,Clements2012[37-41],
Sri Lanka Portuguese,ntu,ˈdẽtɾu,ntu,ˈdẽ.tɾu,dentro,at,Clements2012[37-41],
Sri Lanka Portuguese,kɔ:sta,ˈkɔʃtɐ,kɔ:s.ta,ˈkɔʃ.tɐ,costa,back,Clements2012[37-41],
Sri Lanka Portuguese,kɔ:sta,ˈkɔʃtɐ,kɔ:s.ta,ˈkɔʃ.tɐ,costa,back,Clements2012[37-41],
Sri Lanka Portuguese,ma:l,ˈmal,ma:l,ˈmal,mal,bad,Clements2012[37-41],
Sri Lanka Portuguese,bɔlfa,buˈfaɾ,bɔl.fa,bu.ˈfaɾ,bufar,bark,Clements2012[37-41],
Sri Lanka Portuguese,bɔlfa,buˈfaɾ,bɔl.fa,bu.ˈfaɾ,bufar,bark,Clements2012[37-41],
Sri Lanka Portuguese,paːʈa,,pa:.ʈa,,árvore,bark,Clements2012[37-41],Not of Portuguese origin
Sri Lanka Portuguese,ki:pa se:,puɾkɨ,ki:.pa.se:,puɾ.kɨ,porque,because,Clements2012[37-41],
Sri Lanka Portuguese,ki:pa se:,puɾkɨ,ki:.pa.se:,puɾ.kɨ,porque,because,Clements2012[37-41],
Sri Lanka Portuguese,ki:pa se:,puɾkɨ,ki:.pa.se:,puɾ.kɨ,porque,because,Clements2012[37-41],
Sri Lanka Portuguese,baɾi:ja,bɐˈʀigɐ,ba.ɾi:.ja,bɐ.ˈʀi.gɐ,barriga,belly,Clements2012[37-41],
Sri Lanka Portuguese,baɾi:ja,bɐˈʀigɐ,ba.ɾi:.ja,bɐ.ˈʀi.gɐ,barriga,belly,Clements2012[37-41],
Sri Lanka Portuguese,baɾi:ja,bɐˈʀigɐ,ba.ɾi:.ja,bɐ.ˈʀi.gɐ,barriga,belly,Clements2012[37-41],
Sri Lanka Portuguese,gɾa:ndi,ˈɡɾɐ̃dɨ,gɾa:n.di,ˈɡɾɐ̃.dɨ,grande,big,Clements2012[37-41],
Sri Lanka Portuguese,gɾa:ndi,ˈɡɾɐ̃dɨ,gɾa:n.di,ˈɡɾɐ̃.dɨ,grande,big,Clements2012[37-41],
Sri Lanka Portuguese,pa:stɾu,ˈpasɐɾu,pa:s.tɾu,ˈpa.sɐ.ɾu,pássaro,bird,Clements2012[37-41],
Sri Lanka Portuguese,pa:stɾu,ˈpasɐɾu,pa:s.tɾu,ˈpa.sɐ.ɾu,pássaro,bird,Clements2012[37-41],
Sri Lanka Portuguese,pa:stɾu,ˈpasɐɾu,pa:s.tɾu,ˈpa.sɐ.ɾu,pássaro,bird,Clements2012[37-41],
Sri Lanka Portuguese,muɾda,muɾˈdeɾ,muɾ.da,muɾ.ˈdeɾ,morder,bite,Clements2012[37-41],
Sri Lanka Portuguese,muɾda,muɾˈdeɾ,muɾ.da,muɾ.ˈdeɾ,morder,bite,Clements2012[37-41],
Sri Lanka Portuguese,pɾɛ:tu,ˈpɾetu,pɾɛ:.tu,ˈpɾe.tu,preto,black,Clements2012[37-41],
Sri Lanka Portuguese,pɾɛ:tu,ˈpɾetu,pɾɛ:.tu,ˈpɾe.tu,preto,black,Clements2012[37-41],
Sri Lanka Portuguese,sa:ngi,ˈsɐ̃ɡɨ,sa:n.gi,ˈsɐ̃.ɡɨ,sangue,blood,Clements2012[37-41],
Sri Lanka Portuguese,sa:ngi,ˈsɐ̃ɡɨ,sa:n.gi,ˈsɐ̃.ɡɨ,sangue,blood,Clements2012[37-41],
Sri Lanka Portuguese,sufɾa:,suˈpɾaɾ,su.fɾa:,su.ˈpɾaɾ,soprar,blow,Clements2012[37-41],
Sri Lanka Portuguese,sufɾa:,suˈpɾaɾ,su.fɾa:,su.ˈpɾaɾ,soprar,blow,Clements2012[37-41],
Sri Lanka Portuguese,o:su,ˈosu,o:.su,ˈo.su,osso,bone,Clements2012[37-41],
Sri Lanka Portuguese,o:su,ˈosu,o:.su,ˈo.su,osso,bone,Clements2012[37-41],
Sri Lanka Portuguese,pe:tu,ˈpejtu,pe:.tu,ˈpej.tu,peito,breast,Clements2012[37-41],
Sri Lanka Portuguese,pe:tu,ˈpejtu,pe:.tu,ˈpej.tu,peito,breast,Clements2012[37-41],
Sri Lanka Portuguese,kima:,kejˈmaɾ,ki.ma:,kej.ˈmaɾ,queimar,burn,Clements2012[37-41],
Sri Lanka Portuguese,kima:,kejˈmaɾ,ki.ma:,kej.ˈmaɾ,queimar,burn,Clements2012[37-41],
Sri Lanka Portuguese,kɾija:nsa,kɾiˈɐ̃sɐ,kɾi.ja:n.sa,kɾi.ˈɐ̃.sɐ,criança,child,Clements2012[37-41],
Sri Lanka Portuguese,kɾija:nsa,kɾiˈɐ̃sɐ,kɾi.ja:n.sa,kɾi.ˈɐ̃.sɐ,criança,child,Clements2012[37-41],
Sri Lanka Portuguese,kɾija:nsa,kɾiˈɐ̃sɐ,kɾi.ja:n.sa,kɾi.ˈɐ̃.sɐ,criança,child,Clements2012[37-41],
Sri Lanka Portuguese,mo:ʋis,ˈnuvɐ̃j,mo:.ʋis,ˈnu.vɐ̃j,nuvem,cloud,Clements2012[37-41],
Sri Lanka Portuguese,mo:ʋis,ˈnuvɐ̃j,mo:.ʋis,ˈnu.vɐ̃j,nuvem,cloud,Clements2012[37-41],
Sri Lanka Portuguese,fɾi:ju,ˈfɾiu,fɾi:.ju,ˈfɾi.u,frio,cold,Clements2012[37-41],
Sri Lanka Portuguese,fɾi:ju,ˈfɾiu,fɾi:.ju,ˈfɾi.u,frio,cold,Clements2012[37-41],
Sri Lanka Portuguese,ʋi:,ˈviɾ,ʋi:,ˈviɾ,vir,come,Clements2012[37-41],
Sri Lanka Portuguese,konta:,kõtaɾ,kon.ta:,kõ.taɾ,contar,count,Clements2012[37-41],
