Language,SourceWord,TargetWord,SourceWordSyl,TargetWordSyl,SourceSyllable,TargetSyllable,SourceTargetEq,Audit,SourceWordSyl Length,TargetWordSyl Length,PositionSource,PositionTarget,Simple PositionSource,Simple PositionTarget,Previous source,Next source,Previous target,Next target,Process,TargetOrthography,Translation,Reference
Angolar,kuˈɲadu,kuˈɲadu,ku.ˈɲa.du,ku.ˈɲa.du,ˈɲa,ˈɲa,TRUE,,3,3,2,2,Medial,Medial,ku,du,ku,du,,cunhado,brother-in-law,Bandeira2017[366-412]
Angolar,kuˈɲadu,kuˈɲadu,ku.ˈɲa.du,ku.ˈɲa.du,du,du,TRUE,,3,3,3,3,Final,Final,ˈɲa,3,ˈɲa,3,,cunhado,brother-in-law,Bandeira2017[366-412]
Angolar,maˈma,mɐˈmɐ̃j,ma.ˈma,mɐ.ˈmɐ̃j,ma,mɐ,FALSE,,2,2,1,1,Initial,Initial,0,ˈma,0,ˈmɐ̃j,,mamãe,mother,Bandeira2017[366-412]
Angolar,maˈma,mɐˈmɐ̃j,ma.ˈma,mɐ.ˈmɐ̃j,ma,mɐ̃j,FALSE,,2,2,2,2,Final,Final,ma,2,mɐ,2,,mamãe,mother,Bandeira2017[366-412]
Angolar,ˈmanɐ,iɾˈmɐ̃,ˈma.nɐ,iɾ.ˈmɐ̃,ma,iɾ,FALSE,,2,2,1,1,Initial,Initial,0,nɐ,0,ˈmɐ̃,,irmã,sister,Bandeira2017[366-412]
Angolar,ˈmanɐ,iɾˈmɐ̃,ˈma.nɐ,iɾ.ˈmɐ̃,nɐ,mɐ̃,FALSE,,2,2,2,2,Final,Final,ˈma,2,iɾ,2,,irmã,sister,Bandeira2017[366-412]
Angolar,ˈmanu,iɾˈmɐ̃w,ˈma.nu,iɾ.ˈmɐ̃w,ma,iɾ,FALSE,,2,2,1,1,Initial,Initial,0,nu,0,ˈmɐ̃w,,irmão,brother,Bandeira2017[366-412]
Angolar,ˈmanu,iɾˈmɐ̃w,ˈma.nu,iɾ.ˈmɐ̃w,nu,mɐ̃w,FALSE,,2,2,2,2,Final,Final,ˈma,2,iɾ,2,,irmão,brother,Bandeira2017[366-412]
Angolar,ɔˈmɛ,ˈomɐ̃j,ɔ.ˈmɛ,ˈo.mɐ̃j,ɔ,o,FALSE,,2,2,1,1,Initial,Initial,0,ˈmɛ,0,.mɐ̃j,,homem,husband,Bandeira2017[366-412]
Angolar,ɔˈmɛ,ˈomɐ̃j,ɔ.ˈmɛ,ˈo.mɐ̃j,mɛ,mɐ̃j,FALSE,,2,2,2,2,Final,Final,ɔ,2,ˈo,2,,homem,husband,Bandeira2017[366-412]
Angolar,mẽˈgai,ʃˈpozɐ,mẽ.ˈgai,ʃ.ˈpo.zɐ,,,TRUE,,2,3,,,#N/A,#N/A,0,,0,,,esposa,wife,Bandeira2017[366-412]
Angolar,ˈtata,paj,ˈta.ta,paj,ta,paj,FALSE,,2,1,1,1,Initial,Final,0,ta,0,-,,pai,father,Bandeira2017[366-412]
Angolar,ˈtata,paj,ˈta.ta,paj,ta,-,FALSE,,2,1,2,-,Final,-,ˈta,2,paj,-,,pai,father,Bandeira2017[366-412]
Angolar,ˈpimu,ˈpɾimu,ˈpi.mu,ˈpɾi.mu,pi,pɾi,FALSE,,2,2,1,1,Initial,Initial,0,mu,0,mu,,primo,cousin,Bandeira2017[366-412]
Angolar,ˈpimu,ˈpɾimu,ˈpi.mu,ˈpɾi.mu,mu,mu,TRUE,,,,2,2,,,,,,,,primo,cousin,Bandeira2017[366-412]
Angolar,ˈpimu,ˈpɾimu,ˈpi.mu,ˈpɾi.mu,mu,mu,TRUE,,2,2,2,2,Final,Final,ˈpi,2,ˈpɾi,2,,primo,cousin,Bandeira2017[366-412]
Angolar,ˈt̠ʃio,ˈtʃiu,ˈt̠ʃi.o,ˈtʃi.u,t̠ʃi,tʃi,FALSE,,2,2,1,1,Initial,Initial,0,o,0,u,,tio,uncle,Bandeira2017[366-412]
Angolar,ˈt̠ʃio,ˈtʃiu,ˈt̠ʃi.o,ˈtʃi.u,o,u,FALSE,,2,2,2,2,Final,Final,ˈt̠ʃi,2,ˈtʃi,2,,tio,uncle,Bandeira2017[366-412]
Angolar,ˈvjuvɐ,viˈuvɐ,ˈvju.vɐ,vi.ˈu.vɐ,vj,vi,FALSE,,2,3,1,1,Initial,Initial,0,-,0,ˈu,,viúva,widow,Bandeira2017[366-412]
Angolar,ˈvjuvɐ,viˈuvɐ,ˈvju.vɐ,vi.ˈu.vɐ,u,u,TRUE,,2,3,2,2,-,Medial,ˈvju,vɐ,vi,vɐ,,viúva,widow,Bandeira2017[366-412]
Angolar,ˈvjuvɐ,viˈuvɐ,ˈvju.vɐ,vi.ˈu.vɐ,vɐ,vɐ,TRUE,,2,3,2,3,Final,Final,-,2,ˈu,3,,viúva,widow,Bandeira2017[366-412]
Angolar,aˈmi,ˈew,a.ˈmi,ˈew,,,TRUE,,2,1,,,#N/A,#N/A,0,,0,,,eu,I,Bandeira2017[366-412]
Angolar,ˈele,ˈeli,ˈe.le,ˈe.li,ˈe,ˈe,TRUE,,2,2,1,1,Initial,Initial,0,le,0,li,,ele,he/she,Bandeira2017[366-412]
Angolar,ˈele,ˈeli,ˈe.le,ˈe.li,e,e,TRUE,,,,1,1,,,,,,,,ele,he/she,Bandeira2017[366-412]
Angolar,ˈele,ˈeli,ˈe.le,ˈe.li,le,li,FALSE,,2,2,2,2,Final,Final,ˈe,2,ˈe,2,,ele,he/she,Bandeira2017[366-412]
Angolar,ˈɛnɛ,ˈeɫɨʃ,ˈɛ.nɛ,ˈe.ɫɨʃ,ɛ,e,FALSE,,2,2,1,1,Initial,Initial,0,nɛ,0,ɫɨʃ,,eles,they,Bandeira2017[366-412]
Angolar,ˈɛnɛ,ˈeɫɨʃ,ˈɛ.nɛ,ˈe.ɫɨʃ,nɛ,ɫɨʃ,FALSE,,2,2,2,2,Final,Final,ˈɛ,2,ˈe,2,,eles,they,Bandeira2017[366-412]
Angolar,ˈku,kõ,ˈku,kõ,ku,kõ,FALSE,,1,1,1,1,Final,Final,0,1,0,1,,com,with,Bandeira2017[366-412]
Angolar,ˈθɛpɛ,ˈsẽpɾɨ,ˈθɛ.pɛ,ˈsẽ.pɾɨ,θɛ,sẽ,FALSE,,2,2,1,1,Initial,Initial,0,pɛ,0,pɾɨ,,sempre,always,Bandeira2017[366-412]
Angolar,ˈθɛpɛ,ˈsẽpɾɨ,ˈθɛ.pɛ,ˈsẽ.pɾɨ,pɛ,pɾɨ,FALSE,,2,2,2,2,Final,Final,ˈθɛ,2,ˈsẽ,2,,sempre,always,Bandeira2017[366-412]
Angolar,ˈθũ,sɨˈɲoɾ,ˈθũ,sɨˈ.ɲoɾ,θũ,sɨ,FALSE,,1,2,1,1,Final,Initial,0,-,0,ɲoɾ,,senhor,lord,Bandeira2017[366-412]
Angolar,ˈθũ,sɨˈɲoɾ,ˈθũ,sɨˈ.ɲoɾ,-,ɲoɾ,FALSE,,1,2,-,2,-,Final,ˈθũ,-,sɨˈ,2,,senhor,lord,Bandeira2017[366-412]
Angolar,ˈdodo,ˈdojdu,ˈdo.do,ˈdoj.du,do,doj,FALSE,,2,2,1,1,Initial,Initial,0,do,0,du,,doido,crazy,Bandeira2017[366-412]
Angolar,ˈdodo,ˈdojdu,ˈdo.do,ˈdoj.du,do,du,FALSE,,2,2,2,2,Final,Final,ˈdo,2,ˈdoj,2,,doido,crazy,Bandeira2017[366-412]
Angolar,ˈfwe,feju,ˈfwe,fej.u,fwe,fej,FALSE,,1,2,1,1,Final,Initial,0,-,0,u,,feio,ugly,Bandeira2017[366-412]
Angolar,ˈfwe,feju,ˈfwe,fej.u,-,u,FALSE,,1,2,-,2,-,Final,ˈfwe,-,fej,2,,feio,ugly,Bandeira2017[366-412]
Angolar,ˈfa:ku,ˈfɾaku,ˈfa:.ku,ˈfɾa.ku,fa:,fɾa,FALSE,,2,2,1,1,Initial,Initial,0,ku,0,ku,,fraco,weak,Bandeira2017[366-412]
Angolar,ˈfa:ku,ˈfɾaku,ˈfa:.ku,ˈfɾa.ku,ku,ku,TRUE,,,,2,2,,,,,,,,fraco,weak,Bandeira2017[366-412]
Angolar,ˈfa:ku,ˈfɾaku,ˈfa:.ku,ˈfɾa.ku,ku,ku,TRUE,,2,2,2,2,Final,Final,ˈfa:,2,ˈfɾa,2,,fraco,weak,Bandeira2017[366-412]
Angolar,ˈfũdu,ˈfũdu,ˈfũ.du,ˈfũ.du,ˈfũ,ˈfũ,TRUE,,2,2,1,1,Initial,Initial,0,du,0,du,,fundo,bottom,Bandeira2017[366-412]
Angolar,ˈfũdu,ˈfũdu,ˈfũ.du,ˈfũ.du,du,du,TRUE,,2,2,2,2,Final,Final,ˈfũ,2,ˈfũ,2,,fundo,bottom,Bandeira2017[366-412]
Angolar,ˈgagu,ˈgagu,ˈga.gu,ˈga.gu,ˈga,ˈga,TRUE,,2,2,1,1,Initial,Initial,0,gu,0,gu,,gago,stutterer,Bandeira2017[366-412]
Angolar,ˈgagu,ˈgagu,ˈga.gu,ˈga.gu,gu,gu,TRUE,,2,2,2,2,Final,Final,ˈga,2,ˈga,2,,gago,stutterer,Bandeira2017[366-412]
Angolar,ˈgodo,ˈɡoɾdu,ˈgo.do,ˈɡoɾ.du,go,ɡoɾ,FALSE,,2,2,1,1,Initial,Initial,0,do,0,ˈdu,,gordo,fat,Bandeira2017[366-412]
Angolar,ˈgodo,ˈɡoɾdu,ˈgo.do,ˈɡoɾ.du,do,du,FALSE,,2,2,2,2,Final,Final,ˈgo,2,ˈɡoɾ,2,,gordo,fat,Bandeira2017[366-412]
Angolar,ˈgwali,iˈgwaɫ,ˈgwa.li,i.ˈgwaɫ,gwa,i,FALSE,,2,2,1,1,Initial,Initial,0,li,0,ˈgwaɫ,,igual,equal,Bandeira2017[366-412]
Angolar,ˈgwali,iˈgwaɫ,ˈgwa.li,i.ˈgwaɫ,li,gwaɫ,FALSE,,2,2,2,2,Final,Final,ˈgwa,2,i,2,,igual,equal,Bandeira2017[366-412]
Angolar,kaˈĩ,ɐvɐˈɾẽtu,ka.ˈĩ,ɐ.vɐ.ˈɾẽ.tu,ka,ɐ,FALSE,,2,4,1,1,Initial,Initial,0,ˈĩ,0,vɐ,,avarento,miser,Bandeira2017[366-412]
Angolar,kaˈĩ,ɐvɐˈɾẽtu,ka.ˈĩ,ɐ.vɐ.ˈɾẽ.tu,ĩ,vɐ,FALSE,,2,4,2,2,Final,Medial,ka,-,ɐ,ˈɾẽ,,avarento,miser,Bandeira2017[366-412]
Angolar,kaˈĩ,ɐvɐˈɾẽtu,ka.ˈĩ,ɐ.vɐ.ˈɾẽ.tu,-,ɾẽ,FALSE,,2,4,-,3,-,Medial,ˈĩ,-,vɐ,tu,,avarento,miser,Bandeira2017[366-412]
Angolar,kaˈĩ,ɐvɐˈɾẽtu,ka.ˈĩ,ɐ.vɐ.ˈɾẽ.tu,-,tu,FALSE,,2,4,-,4,-,Final,-,-,ˈɾẽ,4,,avarento,miser,Bandeira2017[366-412]
Angolar,kuˈpadu,kulˈpadu,ku.ˈpa.du,kul.ˈpa.du,ku,kul,FALSE,,3,3,1,1,Initial,Initial,0,ˈpa,0,ˈpa,,culpado,guilty,Bandeira2017[366-412]
Angolar,kuˈpadu,kulˈpadu,ku.ˈpa.du,kul.ˈpa.du,pa,pa,TRUE,,,,2,2,,,,,,,,culpado,guilty,Bandeira2017[366-412]
Angolar,kuˈpadu,kulˈpadu,ku.ˈpa.du,kul.ˈpa.du,du,du,TRUE,,,,3,3,,,,,,,,culpado,guilty,Bandeira2017[366-412]
Angolar,kuˈpadu,kulˈpadu,ku.ˈpa.du,kulˈpadu,ˈpa,ˈpa,TRUE,,3,1,2,2,Medial,Medial,ku,du,kul,du,,culpado,guilty,Bandeira2017[366-412]
Angolar,kuˈpadu,kulˈpadu,ku.ˈpa.du,kulˈpadu,du,du,TRUE,,3,1,3,3,Final,Medial,ˈpa,3,ˈpa,3,,culpado,guilty,Bandeira2017[366-412]
Angolar,ˈkutu,ˈkuɾtu,ˈku.tu,ˈkuɾ.tu,ku,kuɾ,FALSE,,2,2,1,1,Initial,Initial,0,tu,0,tu,,curto,short,Bandeira2017[366-412]
Angolar,ˈkutu,ˈkuɾtu,ˈku.tu,ˈkuɾ.tu,tu,tu,TRUE,,,,2,2,,,,,,,,curto,short,Bandeira2017[366-412]
Angolar,ˈkutu,ˈkuɾtu,ˈku.tu,ˈkuɾ.tu,tu,tu,TRUE,,2,2,2,2,Final,Final,ˈku,2,ˈkuɾ,2,,curto,short,Bandeira2017[366-412]
Angolar,kuˈlu,ˈkɾu,ku.ˈlu,ˈkɾu,ku,kɾu,FALSE,,2,1,1,1,Initial,Final,0,ˈlu,0,-,,cru,raw,Bandeira2017[366-412]
Angolar,kuˈlu,ˈkɾu,ku.ˈlu,ˈkɾu,lu,-,FALSE,,2,1,2,-,Final,-,ku,2,ˈkɾu,-,,cru,raw,Bandeira2017[366-412]
Angolar,ˈfɛku,ˈfɾeʃku,ˈfɛ.ku,ˈfɾeʃ.ku,fɛ,fɾeʃ,FALSE,,2,2,1,1,Initial,Initial,0,ku,0,ku,,fresco,fresh,Bandeira2017[366-412]
Angolar,ˈfɛku,ˈfɾeʃku,ˈfɛ.ku,ˈfɾeʃ.ku,ku,ku,TRUE,,,,2,2,,,,,,,,fresco,fresh,Bandeira2017[366-412]
Angolar,ˈfɛku,ˈfɾeʃku,ˈfɛ.ku,ˈfɾeʃ.ku,ku,ku,TRUE,,2,2,2,2,Final,Final,ˈfɛ,2,ˈfɾeʃ,2,,fresco,fresh,Bandeira2017[366-412]
Angolar,sisiˈma,ʃˈkuɾu,si.si.ˈma,ʃ.ˈku.ɾu,si,ʃ,FALSE,,3,3,1,1,Initial,Initial,0,si,0,ˈku,,escuro,dark,Bandeira2017[366-412]
Angolar,sisiˈma,ʃˈkuɾu,si.si.ˈma,ʃ.ˈku.ɾu,si,ku,FALSE,,3,3,2,2,Medial,Medial,si,ˈma,ʃ,ɾu,,escuro,dark,Bandeira2017[366-412]
Angolar,sisiˈma,ʃˈkuɾu,si.si.ˈma,ʃ.ˈku.ɾu,ma,ɾu,FALSE,,3,3,3,3,Final,Final,si,3,ˈku,3,,escuro,dark,Bandeira2017[366-412]
Angolar,ˈmɐ̃gu,ˈmagɾu,ˈmɐ̃.gu,ˈma.gɾu,mɐ̃,ma,FALSE,,2,2,1,1,Initial,Initial,0,gu,0,gɾu,,magro,thin,Bandeira2017[366-412]
Angolar,ˈmɐ̃gu,ˈmagɾu,ˈmɐ̃.gu,ˈma.gɾu,gu,gɾu,FALSE,,2,2,2,2,Final,Final,ˈmɐ̃,2,ˈma,2,,magro,thin,Bandeira2017[366-412]
Angolar,ˈmɐ̃θu,ˈmɐ̃su,ˈmɐ̃.θu,ˈmɐ̃.su,ˈmɐ̃,ˈmɐ̃,TRUE,,2,2,1,1,Initial,Initial,0,θu,0,su,,manso,meek,Bandeira2017[366-412]
Angolar,ˈmɐ̃θu,ˈmɐ̃su,ˈmɐ̃.θu,ˈmɐ̃.su,mɐ̃,mɐ̃,TRUE,,,,1,1,,,,,,,,manso,meek,Bandeira2017[366-412]
Angolar,ˈmɐ̃θu,ˈmɐ̃su,ˈmɐ̃.θu,ˈmɐ̃.su,θu,su,FALSE,,2,2,2,2,Final,Final,ˈmɐ̃,2,ˈmɐ̃,2,,manso,meek,Bandeira2017[366-412]
Angolar,ˈθɛgu,ˈsɛɡu,ˈθɛ.gu,ˈsɛ.ɡu,θɛ,sɛ,FALSE,,2,2,1,1,Initial,Initial,0,ˈgu,0,ɡu,,cego,blind,Bandeira2017[366-412]
Angolar,ˈθɛgu,ˈsɛɡu,ˈθɛ.gu,sɛ.ɡu,gu,gu,TRUE,,2,1,2,2,Final,Medial,ˈθɛ,2,sɛ,2,,cego,blind,Bandeira2017[366-412]
Angolar,ˈsimi,siuˈmẽtu,ˈsi.mi,si.u.ˈmẽ.tu,si,si,TRUE,,2,4,1,1,Initial,Initial,0,mi,0,u,,ciumento,jealous,Bandeira2017[366-412]
Angolar,ˈsimi,siuˈmẽtu,ˈsi.mi,si.u.ˈmẽ.tu,mi,u,FALSE,,2,4,2,2,Final,Medial,ˈsi,-,si,ˈmẽ,,ciumento,jealous,Bandeira2017[366-412]
Angolar,ˈsimi,siuˈmẽtu,ˈsi.mi,si.u.ˈmẽ.tu,-,mẽ,FALSE,,2,4,-,3,-,Medial,mi,-,u,tu,,ciumento,jealous,Bandeira2017[366-412]
Angolar,ˈsimi,siuˈmẽtu,ˈsi.mi,si.u.ˈmẽ.tu,-,tu,FALSE,,2,4,-,4,-,Final,-,-,ˈmẽ,4,,ciumento,jealous,Bandeira2017[366-412]
Angolar,θuˈpɛtu,ʃˈpeɾtu,θu.ˈpɛ.tu,ʃ.ˈpeɾ.tu,θu,ʃ,FALSE,,3,3,1,1,Initial,Initial,0,ˈpɛ,0,ˈpeɾ,,esperto,clever,Bandeira2017[366-412]
Angolar,θuˈpɛtu,ʃˈpeɾtu,θu.ˈpɛ.tu,ʃ.ˈpeɾ.tu,pɛ,peɾ,FALSE,,3,3,2,2,Medial,Medial,θu,tu,ʃ,tu,,esperto,clever,Bandeira2017[366-412]
Angolar,θuˈpɛtu,ʃˈpeɾtu,θu.ˈpɛ.tu,ʃ.ˈpeɾ.tu,tu,tu,TRUE,,,,3,3,,,,,,,,esperto,clever,Bandeira2017[366-412]
Angolar,θuˈpɛtu,ʃˈpeɾtu,θu.ˈpɛ.tu,ʃ.ˈpeɾ.tu,tu,tu,TRUE,,3,3,3,3,Final,Final,ˈpɛ,3,ˈpeɾ,3,,esperto,clever,Bandeira2017[366-412]
Angolar,ˈvɛ,ˈveʎu,ˈvɛ,ˈve.ʎu,vɛ,ve,FALSE,,1,2,1,1,Final,Initial,0,-,0,ʎu,,velho,old,Bandeira2017[366-412]
Angolar,ˈvɛ,ˈveʎu,ˈvɛ,ˈve.ʎu,-,ʎu,FALSE,,1,2,-,2,-,Final,ˈvɛ,-,ˈve,2,,velho,old,Bandeira2017[366-412]
Angolar,ˈðɛdu,ɐˈzedu,ˈðɛ.du,ɐ.ˈze.du,-,ɐ,FALSE,,2,3,-,1,Initial,Initial,0,du,0,ˈze,,azedo,sour,Bandeira2017[366-412]
Angolar,ˈðɛdu,ɐˈzedu,ˈðɛ.du,ɐ.ˈze.du,ðɛ,ze,FALSE,,2,3,1,2,Final,Medial,ˈðɛ,-,ɐ,du,,azedo,sour,Bandeira2017[366-412]
Angolar,ˈðɛdu,ɐˈzedu,ˈðɛ.du,ɐ.ˈze.du,du,du,TRUE,,2,3,2,3,Medial,Final,du,3,ˈze,3,,azedo,sour,Bandeira2017[366-412]
Angolar,ˈðudɐ,pɨˈsoɐ,ˈðu.dɐ,pɨ.ˈso.ɐ,ðu,pɨ,FALSE,,2,3,1,1,Initial,Initial,0,dɐ,0,ˈso,,pessoa,person,Bandeira2017[366-412]
Angolar,ˈðudɐ,pɨˈsoɐ,ˈðu.dɐ,pɨ.ˈso.ɐ,dɐ,so,FALSE,,2,3,2,2,Final,Medial,ˈðu,-,pɨ,ɐ,,pessoa,person,Bandeira2017[366-412]
Angolar,ˈðudɐ,pɨˈsoɐ,ˈðu.dɐ,pɨ.ˈso.ɐ,-,ɐ,FALSE,,2,3,-,3,-,Final,dɐ,-,ˈso,3,,pessoa,person,Bandeira2017[366-412]
Angolar,ˈdosu,ˈdojʃ,ˈdo.su,ˈdojʃ,do,dojʃ,FALSE,,2,1,1,1,Initial,Final,0,su,0,-,,dois,two,Bandeira2017[366-412]
Angolar,ˈdosu,ˈdojʃ,ˈdo.su,ˈdojʃ,su,-,FALSE,,2,1,2,-,Final,-,ˈdo,2,ˈdojʃ,-,,dois,two,Bandeira2017[366-412]
Angolar,ˈkwanɐ,ˈkwatɾu,ˈkwa.nɐ,ˈkwa.tɾu,ˈkwa,ˈkwa,TRUE,,2,2,1,1,Initial,Initial,0,nɐ,0,tɾu,,quatro,four,Bandeira2017[366-412]
Angolar,ˈkwanɐ,ˈkwatɾu,ˈkwa.nɐ,ˈkwa.tɾu,kwa,kwa,TRUE,,,,1,1,,,,,,,,quatro,four,Bandeira2017[366-412]
Angolar,ˈkwanɐ,ˈkwatɾu,ˈkwa.nɐ,ˈkwa.tɾu,nɐ,tɾu,FALSE,,2,2,2,2,Final,Final,ˈkwa,2,ˈkwa,2,,quatro,four,Bandeira2017[366-412]
Angolar,ˈlitu,ˈlitɾu,ˈli.tu,ˈli.tɾu,ˈli,ˈli,TRUE,,2,2,1,1,Initial,Initial,0,tu,0,tɾu,,litro,litre,Bandeira2017[366-412]
Angolar,ˈlitu,ˈlitɾu,ˈli.tu,ˈli.tɾu,li,li,TRUE,,,,1,1,,,,,,,,litro,litre,Bandeira2017[366-412]
Angolar,ˈlitu,ˈlitɾu,ˈli.tu,ˈli.tɾu,tu,tɾu,FALSE,,2,2,2,2,Final,Final,ˈli,2,ˈli,2,,litro,litre,Bandeira2017[366-412]
Angolar,ˈmɛ,meˈtadʒi,ˈmɛ,me.ˈta.dʒi,mɛ,me,FALSE,,1,3,1,1,Final,Initial,0,-,0,ˈta,,metade,half,Bandeira2017[366-412]
Angolar,ˈmɛ,meˈtadʒi,ˈmɛ,me.ˈta.dʒi,-,ta,FALSE,,1,3,-,2,-,Medial,ˈmɛ,-,me,dʒi,,metade,half,Bandeira2017[366-412]
Angolar,ˈmɛ,meˈtadʒi,ˈmɛ,me.ˈta.dʒi,-,dʒi,FALSE,,1,3,-,3,-,Final,-,-,ˈta,3,,metade,half,Bandeira2017[366-412]
Angolar,ˈuvwɐ,ˈnovɨ,ˈu.vwɐ,ˈno.vɨ,,,TRUE,,2,2,,,#N/A,#N/A,0,,0,,,nove,nine,Bandeira2017[366-412]
Angolar,pũˈbelu,pɾiˈmɐjɾu,pũ.ˈbe.lu,pɾi.ˈmɐj.ɾu,pũ,pɾi,FALSE,,3,3,1,1,Initial,Initial,0,ˈbe,0,ˈmɐj,,primeiro,first,Bandeira2017[366-412]
Angolar,pũˈbelu,pɾiˈmɐjɾu,pũ.ˈbe.lu,pɾi.ˈmɐj.ɾu,be,mɐj,FALSE,,3,3,2,2,Medial,Medial,pũ,lu,pɾi,ɾu,,primeiro,first,Bandeira2017[366-412]
Angolar,pũˈbelu,pɾiˈmɐjɾu,pũ.ˈbe.lu,pɾi.ˈmɐj.ɾu,lu,ɾu,FALSE,,3,3,3,3,Final,Final,ˈbe,3,ˈmɐj,3,,primeiro,first,Bandeira2017[366-412]
Angolar,ˈθamanu,ˈsejʃ,ˈθa.ma.nu,ˈse.jʃ,θa,se,FALSE,,3,2,1,1,Initial,Initial,0,ma,0,jʃ,,seis,six,Bandeira2017[366-412]
Angolar,ˈθamanu,ˈsejʃ,ˈθa.ma.nu,ˈse.jʃ,ma,jʃ,FALSE,,3,2,2,2,Medial,Final,ˈθa,nu,ˈse,-,,seis,six,Bandeira2017[366-412]
Angolar,ˈθamanu,ˈsejʃ,ˈθa.ma.nu,ˈse.jʃ,nu,-,FALSE,,3,2,3,-,Final,-,ma,3,jʃ,-,,seis,six,Bandeira2017[366-412]
Angolar,ˈθabadi,ˈsɛtɨ,ˈθa.ba.di,ˈse.tɨ,θa,se,FALSE,,3,2,1,1,Initial,Initial,0,ba,0,tɨ,,sete,seven,Bandeira2017[366-412]
Angolar,ˈθabadi,ˈsɛtɨ,ˈθa.ba.di,ˈse.tɨ,ba,tɨ,FALSE,,3,2,2,2,Medial,Final,ˈθa,di,ˈse,-,,sete,seven,Bandeira2017[366-412]
Angolar,ˈθabadi,ˈsɛtɨ,ˈθa.ba.di,ˈse.tɨ,di,-,FALSE,,3,2,3,-,Final,-,ba,3,tɨ,-,,sete,seven,Bandeira2017[366-412]
Angolar,ˈtelu,ĩˈtejɾu,ˈte.lu,ĩ.ˈtej.ɾu,te,ĩ,FALSE,,2,3,1,1,Initial,Initial,0,lu,0,ˈtej,,inteiro,entire,Bandeira2017[366-412]
Angolar,ˈtelu,ĩˈtejɾu,ˈte.lu,ĩ.ˈte.jɾu,lu,tej,FALSE,,2,3,2,2,Final,Medial,ˈte,-,ĩ,ɾu,,inteiro,entire,Bandeira2017[366-412]
Angolar,ˈtelu,ĩˈtejɾu,ˈte.lu,ĩ.ˈte.jɾu,-,ɾu,FALSE,,2,3,-,3,-,Final,lu,-,ˈtej,3,,inteiro,entire,Bandeira2017[366-412]
Angolar,ˈũa,ˈumɐ,ˈũa,ˈu.mɐ,ũa,u,FALSE,,1,2,1,1,Final,Initial,0,-,0,mɐ,,uma,one,Bandeira2017[366-412]
Angolar,ˈũa,ˈumɐ,ˈũa,ˈu.mɐ,-,mɐ,FALSE,,1,2,-,2,-,Final,ˈũa,-,ˈu,2,,uma,one,Bandeira2017[366-412]
Angolar,ˈnake,ˈojtu,ˈna.ke,ˈoj.tu,na,oj,FALSE,,2,2,1,1,Initial,Initial,0,ke,0,tu,,oito,eight,Bandeira2017[366-412]
Angolar,ˈnake,ˈojtu,ˈna.ke,ˈoj.tu,ke,tu,FALSE,,2,2,2,2,Final,Final,ˈna,2,ˈoj,2,,oito,eight,Bandeira2017[366-412]
Angolar,aˈbi,aˈbɾiw,a.ˈbi,a.ˈbɾiw,a,a,TRUE,,2,2,1,1,Initial,Initial,0,ˈbi,0,ˈbɾiw,,abril,April,Bandeira2017[366-412]
Angolar,aˈbi,aˈbɾiw,a.ˈbi,a.ˈbɾiw,a,a,TRUE,,,,1,1,,,,,,,,abril,April,Bandeira2017[366-412]
Angolar,aˈbi,aˈbɾiw,a.ˈbi,a.ˈbɾiw,bi,bɾiw,FALSE,,2,2,2,2,Final,Final,a,2,a,2,,abril,April,Bandeira2017[366-412]
Angolar,aˈgoso,aˈɡɔʃtu,a.ˈgo.so,a.ˈɡɔʃ.tu,a,a,TRUE,,3,3,1,1,Initial,Initial,0,ˈgo,0,ɡɔʃ,,agosto,August,Bandeira2017[366-412]
Angolar,aˈgoso,aˈɡɔʃtu,a.ˈgo.so,a.ˈɡɔʃ.tu,a,a,TRUE,,,,1,1,,,,,,,,agosto,august,Bandeira2017[366-412]
Angolar,aˈgoso,aˈɡɔʃtu,a.ˈgo.so,a.ˈɡɔʃ.tu,go,ɡɔʃ,FALSE,,3,3,2,2,Medial,Medial,a,so,a,tu,,agosto,august,Bandeira2017[366-412]
Angolar,aˈgoso,aˈɡɔʃtu,a.ˈgo.so,a.ˈɡɔʃ.tu,so,tu,FALSE,,3,3,3,3,Final,Final,ˈgo,3,ɡɔʃ,3,,agosto,august,Bandeira2017[366-412]
Angolar,mũˈgu,ɐmɐˈɲɐ̃,mũ.ˈgu,ɐ.mɐ.ˈɲɐ̃,mũ,ɐ,FALSE,,2,3,1,1,Initial,Initial,0,ˈgu,0,mɐ,,amanhã,tomorrow,Bandeira2017[366-412]
Angolar,mũˈgu,ɐmɐˈɲɐ̃,mũ.ˈgu,ɐ.mɐ.ˈɲɐ̃,gu,mɐ,FALSE,,2,3,2,2,Final,Medial,mũ,-,ɐ,ˈɲɐ̃,,amanhã,tomorrow,Bandeira2017[366-412]
Angolar,mũˈgu,ɐmɐˈɲɐ̃,mũ.ˈgu,ɐ.mɐ.ˈɲɐ̃,-,ɲɐ̃,FALSE,,2,3,-,3,-,Final,ˈgu,-,mɐ,3,,amanhã,tomorrow,Bandeira2017[366-412]
Angolar,maˈðoiˈna,ɐ̃tiˈõtɐ̃j,ma.ˈðoi.ˈna,ɐ̃.ti.ˈõ.tɐ̃j,,,TRUE,,3,4,,,#N/A,#N/A,0,,0,,,anteontem,the day before yesterday,Bandeira2017[366-412]
